packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
264,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180180.5786495,2025-03-28 18:43:00.578650
265,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180180.5807555,2025-03-28 18:43:00.580755
266,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.5862844,2025-03-28 18:43:00.586284
267,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-97,,,,1743180180.5939002,2025-03-28 18:43:00.593900
268,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.5986574,2025-03-28 18:43:00.598657
269,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.6097221,2025-03-28 18:43:00.609722
270,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180180.6125207,2025-03-28 18:43:00.612521
271,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.6125538,2025-03-28 18:43:00.612554
272,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.6177733,2025-03-28 18:43:00.617773
273,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.6237586,2025-03-28 18:43:00.623759
274,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.6285048,2025-03-28 18:43:00.628505
275,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.6331384,2025-03-28 18:43:00.633138
276,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.6346846,2025-03-28 18:43:00.634685
277,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180180.6462831,2025-03-28 18:43:00.646283
278,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.6517136,2025-03-28 18:43:00.651714
279,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.6522539,2025-03-28 18:43:00.652254
280,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.6526072,2025-03-28 18:43:00.652607
281,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.6551573,2025-03-28 18:43:00.655157
282,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-91,,,,1743180180.662479,2025-03-28 18:43:00.662479
283,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180180.6687105,2025-03-28 18:43:00.668710
284,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180180.677284,2025-03-28 18:43:00.677284
285,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.6832657,2025-03-28 18:43:00.683266
286,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.692933,2025-03-28 18:43:00.692933
287,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.6985316,2025-03-28 18:43:00.698532
288,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.706558,2025-03-28 18:43:00.706558
289,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-91,,,,1743180180.7117274,2025-03-28 18:43:00.711727
290,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-97,,,,1743180180.7202072,2025-03-28 18:43:00.720207
291,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.7290184,2025-03-28 18:43:00.729018
292,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.7350376,2025-03-28 18:43:00.735038
293,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.7407937,2025-03-28 18:43:00.740794
294,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.7482114,2025-03-28 18:43:00.748211
295,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.7486827,2025-03-28 18:43:00.748683
296,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180180.749381,2025-03-28 18:43:00.749381
297,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180180.758922,2025-03-28 18:43:00.758922
298,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-98,,,,1743180180.7663622,2025-03-28 18:43:00.766362
299,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.77901,2025-03-28 18:43:00.779010
300,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180180.783178,2025-03-28 18:43:00.783178
301,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-91,,,,1743180180.7968423,2025-03-28 18:43:00.796842
302,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.812664,2025-03-28 18:43:00.812664
303,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-96,,,,1743180180.818546,2025-03-28 18:43:00.818546
304,390,0c:73:29:b5:e8:db,0c:73:29:b5:e8:db,ff:ff:ff:ff:ff:ff,0x0008,0,6,44,5220,5,False,False,-87,,,3053616537637,1743180185.0392075,2025-03-28 18:43:05.039207
305,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-78,,,515105792037,1743180185.5193596,2025-03-28 18:43:05.519360
306,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-77,,,515105894437,1743180185.5704021,2025-03-28 18:43:05.570402
307,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-77,,,515105894437,1743180185.6217263,2025-03-28 18:43:05.621726
308,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-78,,,515105996837,1743180185.6726193,2025-03-28 18:43:05.672619
309,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515105996837,1743180185.724022,2025-03-28 18:43:05.724022
310,454,08:aa:89:69:01:8d,08:aa:89:69:01:8d,ff:ff:ff:ff:ff:ff,0x0008,0,6,60,5300,5,False,False,-91,,,164293222489,1743180186.1636398,2025-03-28 18:43:06.163640
311,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051771084837,1743180186.5956478,2025-03-28 18:43:06.595648
312,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6673695334408,1743180186.6136894,2025-03-28 18:43:06.613689
313,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051771084837,1743180186.6469157,2025-03-28 18:43:06.646916
314,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051771187252,1743180186.6984236,2025-03-28 18:43:06.698424
315,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6673695436804,1743180186.7158868,2025-03-28 18:43:06.715887
316,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051771187237,1743180186.74933,2025-03-28 18:43:06.749330
317,66,,,60:35:73:8f:05:76,0x001c,1,24,100,5500,5,False,False,-87,,,,1743180186.795736,2025-03-28 18:43:06.795736
318,84,,26:b1:b5:86:71:aa,60:35:73:8f:05:76,0x0019,1,24,100,5500,5,False,False,-86,,,,1743180186.7957635,2025-03-28 18:43:06.795763
319,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051771289637,1743180186.8008225,2025-03-28 18:43:06.800822
320,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180187.6835515,2025-03-28 18:43:07.683552
321,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-94,,,,1743180187.6835864,2025-03-28 18:43:07.683586
322,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-95,,,,1743180187.7086146,2025-03-28 18:43:07.708615
323,80,c0:94:ad:9e:5d:cc,0c:8e:29:5c:9a:5c,c0:94:ad:9e:5d:cc,0x0024,2,6,116,5580,5,True,False,-92,,,,1743180187.7119665,2025-03-28 18:43:07.711967
324,390,0c:73:29:b5:e8:db,0c:73:29:b5:e8:db,ff:ff:ff:ff:ff:ff,0x0008,0,6,44,5220,5,False,False,-88,,,3053623705637,1743180192.2078326,2025-03-28 18:43:12.207833
325,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-80,,,515112857637,1743180192.5848353,2025-03-28 18:43:12.584835
326,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515112960037,1743180192.6364834,2025-03-28 18:43:12.636483
327,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515112960037,1743180192.6876235,2025-03-28 18:43:12.687624
328,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-78,,,515113062437,1743180192.7384844,2025-03-28 18:43:12.738484
329,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-78,,,515113062437,1743180192.7896965,2025-03-28 18:43:12.789696
330,80,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,74:9d:79:64:e5:5e,0x0024,2,6,56,5280,5,False,False,-85,,,,1743180192.9448984,2025-03-28 18:43:12.944898
331,80,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,74:9d:79:64:e5:5e,0x0024,2,6,56,5280,5,False,False,-85,,,,1743180192.987736,2025-03-28 18:43:12.987736
332,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-73,,,1051778048037,1743180193.610366,2025-03-28 18:43:13.610366
333,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-74,,,1051778150437,1743180193.6618605,2025-03-28 18:43:13.661860
334,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6673702400010,1743180193.6795874,2025-03-28 18:43:13.679587
335,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051778150437,1743180193.71297,2025-03-28 18:43:13.712970
336,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051778252837,1743180193.7642763,2025-03-28 18:43:13.764276
337,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6673702502406,1743180193.7818263,2025-03-28 18:43:13.781826
338,426,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,01:00:5e:00:00:fb,0x0020,2,6,100,5500,5,False,False,-87,,,,1743180193.811692,2025-03-28 18:43:13.811692
339,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-77,,,1051778252837,1743180193.8149676,2025-03-28 18:43:13.814968
340,390,0c:73:29:b5:e8:db,0c:73:29:b5:e8:db,ff:ff:ff:ff:ff:ff,0x0008,0,6,44,5220,5,False,False,-89,,,3053630668837,1743180199.1708884,2025-03-28 18:43:19.170888
341,390,0c:73:29:b5:e8:db,0c:73:29:b5:e8:db,ff:ff:ff:ff:ff:ff,0x0008,0,6,44,5220,5,False,False,-90,,,3053630771237,1743180199.2732894,2025-03-28 18:43:19.273289
342,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515119923237,1743180199.5996327,2025-03-28 18:43:19.599633
343,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515119923237,1743180199.6509812,2025-03-28 18:43:19.650981
344,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-81,,,515120025637,1743180199.7020192,2025-03-28 18:43:19.702019
345,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515120025637,1743180199.7531404,2025-03-28 18:43:19.753140
346,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-80,,,515120128037,1743180199.8044674,2025-03-28 18:43:19.804467
347,328,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,01:00:5e:00:00:07,0x0020,2,24,52,5260,5,False,False,-80,,,,1743180199.8045,2025-03-28 18:43:19.804500
348,80,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,74:9d:79:64:e5:5e,0x0024,2,6,64,5320,5,False,False,-92,,,,1743180200.6251597,2025-03-28 18:43:20.625160
349,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6673709363205,1743180200.6428282,2025-03-28 18:43:20.642828
350,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051785113637,1743180200.6760285,2025-03-28 18:43:20.676028
351,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051785216037,1743180200.7273695,2025-03-28 18:43:20.727370
352,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6673709465610,1743180200.745321,2025-03-28 18:43:20.745321
353,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051785216037,1743180200.7788415,2025-03-28 18:43:20.778841
354,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051785318437,1743180200.8298748,2025-03-28 18:43:20.829875
355,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6673709568006,1743180200.848039,2025-03-28 18:43:20.848039
356,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051785318437,1743180200.881081,2025-03-28 18:43:20.881081
357,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-81,,,515126988837,1743180206.666296,2025-03-28 18:43:26.666296
358,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-81,,,515126988837,1743180206.7166812,2025-03-28 18:43:26.716681
359,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-81,,,515127091237,1743180206.7679276,2025-03-28 18:43:26.767928
360,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515127091237,1743180206.8190465,2025-03-28 18:43:26.819046
361,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-81,,,515127193637,1743180206.87071,2025-03-28 18:43:26.870710
362,80,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,74:9d:79:64:e5:5e,0x0024,2,6,56,5280,5,False,False,-87,,,,1743180207.0766056,2025-03-28 18:43:27.076606
363,80,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,74:9d:79:64:e5:5e,0x0024,2,6,56,5280,5,False,False,-87,,,,1743180207.119347,2025-03-28 18:43:27.119347
364,454,08:aa:89:69:01:8d,08:aa:89:69:01:8d,ff:ff:ff:ff:ff:ff,0x0008,0,6,60,5300,5,False,False,-94,,,164314316873,1743180207.2587464,2025-03-28 18:43:27.258746
365,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051792179237,1743180207.6912296,2025-03-28 18:43:27.691230
366,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6673716428809,1743180207.7091372,2025-03-28 18:43:27.709137
367,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-77,,,1051792179237,1743180207.742543,2025-03-28 18:43:27.742543
368,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051792281637,1743180207.7932253,2025-03-28 18:43:27.793225
369,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6673716531205,1743180207.811454,2025-03-28 18:43:27.811454
370,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-76,,,1051792281637,1743180207.8442967,2025-03-28 18:43:27.844297
371,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-75,,,1051792384037,1743180207.8956773,2025-03-28 18:43:27.895677
372,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6673716633610,1743180207.913557,2025-03-28 18:43:27.913557
373,390,0c:73:29:b5:e8:db,0c:73:29:b5:e8:db,ff:ff:ff:ff:ff:ff,0x0008,0,6,44,5220,5,False,False,-89,,,3053644800037,1743180213.302828,2025-03-28 18:43:33.302828
374,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-81,,,515133952037,1743180213.68015,2025-03-28 18:43:33.680150
375,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-80,,,515134054437,1743180213.7314227,2025-03-28 18:43:33.731423
376,328,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,01:00:5e:00:00:07,0x0020,2,24,52,5260,5,False,False,-81,,,,1743180213.7314608,2025-03-28 18:43:33.731461
377,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-81,,,515134054437,1743180213.7825365,2025-03-28 18:43:33.782537
378,80,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,74:9d:79:64:e5:5e,0x0024,2,6,52,5260,5,False,False,-89,,,,1743180213.8237624,2025-03-28 18:43:33.823762
379,66,,,a2:8a:e4:5a:49:e1,0x001d,1,6,52,5260,5,False,False,-79,,,,1743180213.8237867,2025-03-28 18:43:33.823787
380,383,74:9d:79:64:e5:5e,74:9d:79:64:e5:5e,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-80,,,515134156837,1743180213.8337808,2025-03-28 18:43:33.833781
381,335,74:9d:79:64:e5:5f,74:9d:79:64:e5:5f,ff:ff:ff:ff:ff:ff,0x0008,0,6,52,5260,5,False,False,-79,,,515134156837,1743180213.8851838,2025-03-28 18:43:33.885184
382,84,,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,0x0019,1,24,52,5260,5,False,False,-81,,,,1743180213.8937318,2025-03-28 18:43:33.893732
383,454,08:aa:89:69:01:8d,08:aa:89:69:01:8d,ff:ff:ff:ff:ff:ff,0x0008,0,6,60,5300,5,False,False,-92,,,164321280086,1743180214.2222345,2025-03-28 18:43:34.222234
384,454,08:aa:89:69:01:8d,08:aa:89:69:01:8d,ff:ff:ff:ff:ff:ff,0x0008,0,6,60,5300,5,False,False,-94,,,164321382463,1743180214.3245842,2025-03-28 18:43:34.324584
385,80,74:9d:79:64:e5:5e,a2:8a:e4:5a:49:e1,74:9d:79:64:e5:5e,0x0024,2,6,60,5300,5,False,False,-88,,,,1743180214.3722727,2025-03-28 18:43:34.372273
386,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-78,,,1051799142437,1743180214.7057111,2025-03-28 18:43:34.705711
387,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-78,,,1051799244837,1743180214.7567592,2025-03-28 18:43:34.756759
388,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6673723494409,1743180214.774658,2025-03-28 18:43:34.774658
389,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-77,,,1051799244837,1743180214.8077397,2025-03-28 18:43:34.807740
390,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-79,,,1051799347237,1743180214.8590338,2025-03-28 18:43:34.859034
391,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6673723596805,1743180214.8770092,2025-03-28 18:43:34.877009
392,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-79,,,1051799347237,1743180214.9101033,2025-03-28 18:43:34.910103
393,390,0c:73:29:b5:e8:db,0c:73:29:b5:e8:db,ff:ff:ff:ff:ff:ff,0x0008,0,6,44,5220,5,False,False,-88,,,3053651660837,1743180220.1636255,2025-03-28 18:43:40.163625
394,390,0c:73:29:b5:e8:db,0c:73:29:b5:e8:db,ff:ff:ff:ff:ff:ff,0x0008,0,6,44,5220,5,False,False,-89,,,3053651763237,1743180220.265983,2025-03-28 18:43:40.265983
395,80,48:3e:5e:30:68:db,8a:ff:d5:4b:93:e9,48:3e:5e:30:68:db,0x0024,2,6,52,5260,5,False,False,-85,,,,1743180220.6882875,2025-03-28 18:43:40.688287
