packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
1601,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400100557211,1742833077.603732,2025-03-24 18:17:57.603732
1602,82,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x002c,2,6,1,2412,6,False,False,-85,,,,1742833077.612277,2025-03-24 18:17:57.612277
1603,66,,,34:c9:3d:d1:0a:33,0x001d,1,6,1,2412,6,False,False,-27,,,,1742833077.612301,2025-03-24 18:17:57.612301
1604,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4264141199,1742833077.635707,2025-03-24 18:17:57.635707
1605,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400100659622,1742833077.706165,2025-03-24 18:17:57.706165
1606,263,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-87,,,4264220080,1742833077.714688,2025-03-24 18:17:57.714688
1607,263,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,True,False,-87,,,4264222123,1742833077.716814,2025-03-24 18:17:57.716814
1608,263,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-87,,,4264224140,1742833077.718831,2025-03-24 18:17:57.718831
1609,263,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,True,False,-87,,,4264226193,1742833077.720884,2025-03-24 18:17:57.720884
1610,414,34:36:54:d4:79:03,34:36:54:d4:79:03,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-25,,,2400100677313,1742833077.724361,2025-03-24 18:17:57.724361
1611,414,34:36:54:d4:79:03,34:36:54:d4:79:03,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-25,,,2400100680429,1742833077.727468,2025-03-24 18:17:57.727468
1612,414,34:36:54:d4:79:03,34:36:54:d4:79:03,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-25,,,2400100683555,1742833077.730598,2025-03-24 18:17:57.730598
1613,414,34:36:54:d4:79:03,34:36:54:d4:79:03,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-25,,,2400100686941,1742833077.733979,2025-03-24 18:17:57.733979
1614,414,34:36:54:d4:79:03,34:36:54:d4:79:03,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-25,,,2400100690067,1742833077.736893,2025-03-24 18:17:57.736893
1615,414,34:36:54:d4:79:03,34:36:54:d4:79:03,2c:16:bd:99:c5:72,0x0005,0,1,1,2412,4,False,False,-25,,,2400100693183,1742833077.739919,2025-03-24 18:17:57.739919
1616,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400100762009,1742833077.808469,2025-03-24 18:17:57.808469
1617,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4264345996,1742833077.840729,2025-03-24 18:17:57.840729
1618,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400100864420,1742833077.910996,2025-03-24 18:17:57.910996
1619,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4264448399,1742833077.943169,2025-03-24 18:17:57.943169
1620,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-88,,,,1742833077.998507,2025-03-24 18:17:57.998507
1621,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400100966831,1742833078.013123,2025-03-24 18:17:58.013123
1622,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4264550796,1742833078.045482,2025-03-24 18:17:58.045482
1623,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-87,,,,1742833078.048672,2025-03-24 18:17:58.048672
1624,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400101069199,1742833078.115609,2025-03-24 18:17:58.115609
1625,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4264653198,1742833078.147917,2025-03-24 18:17:58.147917
1626,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-88,,,,1742833078.170573,2025-03-24 18:17:58.170573
1627,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400101171620,1742833078.217962,2025-03-24 18:17:58.217962
1628,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4264756037,1742833078.25072,2025-03-24 18:17:58.250720
1629,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-87,,,,1742833078.271084,2025-03-24 18:17:58.271084
1630,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400101273999,1742833078.320263,2025-03-24 18:17:58.320263
1631,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-87,,,,1742833078.336073,2025-03-24 18:17:58.336073
1632,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-88,,,4264858001,1742833078.352712,2025-03-24 18:17:58.352712
1633,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-25,,,2400101332856,1742833078.379685,2025-03-24 18:17:58.379685
1634,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-25,,,2400101335973,1742833078.382674,2025-03-24 18:17:58.382674
1635,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-25,,,2400101339116,1742833078.3859,2025-03-24 18:17:58.385900
1636,66,,,f6:16:de:43:81:3d,0x001d,1,1,1,2412,4,False,False,-88,,,,1742833078.386904,2025-03-24 18:17:58.386904
1637,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400101376431,1742833078.422994,2025-03-24 18:17:58.422994
1638,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4264960397,1742833078.455112,2025-03-24 18:17:58.455112
1639,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-85,,,,1742833078.475979,2025-03-24 18:17:58.475979
1640,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-85,,,,1742833078.47601,2025-03-24 18:17:58.476010
1641,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400101478811,1742833078.525352,2025-03-24 18:17:58.525352
1642,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4265062798,1742833078.557761,2025-03-24 18:17:58.557761
1643,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-83,,,,1742833078.572709,2025-03-24 18:17:58.572709
1644,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-83,,,,1742833078.573369,2025-03-24 18:17:58.573369
1645,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400101581211,1742833078.62773,2025-03-24 18:17:58.627730
1646,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4265165194,1742833078.659639,2025-03-24 18:17:58.659639
1647,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400101683622,1742833078.730121,2025-03-24 18:17:58.730121
1648,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4265267595,1742833078.762294,2025-03-24 18:17:58.762294
1649,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,False,False,-74,,,,1742833078.763572,2025-03-24 18:17:58.763572
1650,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833078.763879,2025-03-24 18:17:58.763879
1651,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,False,False,-25,,,,1742833078.76471,2025-03-24 18:17:58.764710
1652,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.765447,2025-03-24 18:17:58.765447
1653,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.766171,2025-03-24 18:17:58.766171
1654,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833078.766481,2025-03-24 18:17:58.766481
1655,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.767301,2025-03-24 18:17:58.767301
1656,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.768103,2025-03-24 18:17:58.768103
1657,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833078.768417,2025-03-24 18:17:58.768417
1658,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.769281,2025-03-24 18:17:58.769281
1659,94,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,34:36:54:d4:79:03,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.770057,2025-03-24 18:17:58.770057
1660,66,,,c4:82:e1:1e:ea:78,0x001d,1,1,1,2412,4,False,False,-25,,,,1742833078.770369,2025-03-24 18:17:58.770369
1661,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.771206,2025-03-24 18:17:58.771206
1662,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.771923,2025-03-24 18:17:58.771923
1663,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-24,,,,1742833078.772687,2025-03-24 18:17:58.772687
1664,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.773278,2025-03-24 18:17:58.773278
1665,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.773878,2025-03-24 18:17:58.773878
1666,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.774425,2025-03-24 18:17:58.774425
1667,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-26,,,,1742833078.774977,2025-03-24 18:17:58.774977
1668,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.775697,2025-03-24 18:17:58.775697
1669,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.776565,2025-03-24 18:17:58.776565
1670,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.777328,2025-03-24 18:17:58.777328
1671,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.777943,2025-03-24 18:17:58.777943
1672,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.778621,2025-03-24 18:17:58.778621
1673,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.779254,2025-03-24 18:17:58.779254
1674,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.779907,2025-03-24 18:17:58.779907
1675,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.780579,2025-03-24 18:17:58.780579
1676,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.781204,2025-03-24 18:17:58.781204
1677,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.781862,2025-03-24 18:17:58.781862
1678,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-76,,,,1742833078.782513,2025-03-24 18:17:58.782513
1679,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.78317,2025-03-24 18:17:58.783170
1680,94,ec:f0:fe:de:31:8a,c4:82:e1:1e:ea:78,ec:f0:fe:de:31:8a,0x000b,0,1,1,2412,4,True,False,-77,,,,1742833078.783815,2025-03-24 18:17:58.783815
1681,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-26,,,,1742833078.78465,2025-03-24 18:17:58.784650
1682,86,34:36:54:d4:79:03,34:36:54:d4:79:03,c4:82:e1:1e:ea:78,0x000b,0,1,1,2412,4,True,False,-25,,,,1742833078.785192,2025-03-24 18:17:58.785192
1683,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400101785998,1742833078.832477,2025-03-24 18:17:58.832477
1684,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4265369999,1742833078.864606,2025-03-24 18:17:58.864606
1685,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400101888420,1742833078.934922,2025-03-24 18:17:58.934922
1686,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-89,,,4265472395,1742833078.96705,2025-03-24 18:17:58.967050
1687,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400101990803,1742833079.037287,2025-03-24 18:17:59.037287
1688,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4265574798,1742833079.069224,2025-03-24 18:17:59.069224
1689,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400102093231,1742833079.139653,2025-03-24 18:17:59.139653
1690,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-88,,,4265677200,1742833079.171599,2025-03-24 18:17:59.171599
1691,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400102195620,1742833079.242112,2025-03-24 18:17:59.242112
1692,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4265779600,1742833079.274941,2025-03-24 18:17:59.274941
1693,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400102298011,1742833079.344473,2025-03-24 18:17:59.344473
1694,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-88,,,4265881996,1742833079.376637,2025-03-24 18:17:59.376637
1695,109,ff:ff:ff:ff:ff:ff,b8:b7:f1:ca:1a:aa,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-91,,,,1742833079.430327,2025-03-24 18:17:59.430327
1696,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400102400428,1742833079.446914,2025-03-24 18:17:59.446914
1697,208,ff:ff:ff:ff:ff:ff,74:06:35:1c:37:a0,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-89,,,,1742833079.48896,2025-03-24 18:17:59.488960
1698,208,ff:ff:ff:ff:ff:ff,74:06:35:1c:37:a0,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-89,,,,1742833079.490385,2025-03-24 18:17:59.490385
1699,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-24,,,2400102446848,1742833079.493507,2025-03-24 18:17:59.493507
1700,66,,,34:36:54:d4:79:03,0x001d,1,1,1,2412,4,False,False,-88,,,,1742833079.493815,2025-03-24 18:17:59.493815
1701,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102450293,1742833079.496958,2025-03-24 18:17:59.496958
1702,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102453427,1742833079.500086,2025-03-24 18:17:59.500086
1703,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102456544,1742833079.503199,2025-03-24 18:17:59.503199
1704,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102459669,1742833079.506521,2025-03-24 18:17:59.506521
1705,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102462804,1742833079.50969,2025-03-24 18:17:59.509690
1706,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102486437,1742833079.533345,2025-03-24 18:17:59.533345
1707,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102489562,1742833079.536486,2025-03-24 18:17:59.536486
1708,414,34:36:54:d4:79:03,34:36:54:d4:79:03,74:06:35:1c:37:a0,0x0005,0,1,1,2412,4,False,False,-25,,,2400102492697,1742833079.539598,2025-03-24 18:17:59.539598
1709,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-24,,,2400102502809,1742833079.549249,2025-03-24 18:17:59.549249
1710,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4266086797,1742833079.581187,2025-03-24 18:17:59.581187
1711,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400102605212,1742833079.651648,2025-03-24 18:17:59.651648
1712,82,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x002c,2,6,1,2412,6,False,False,-74,,,,1742833079.661927,2025-03-24 18:17:59.661927
1713,66,,,34:c9:3d:d1:0a:33,0x001d,1,6,1,2412,6,False,False,-27,,,,1742833079.661954,2025-03-24 18:17:59.661954
1714,76,,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0018,1,1,1,2412,4,False,False,-24,,,,1742833079.662394,2025-03-24 18:17:59.662394
1715,84,,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x0019,1,1,1,2412,4,False,False,-64,,,,1742833079.662855,2025-03-24 18:17:59.662855
1716,76,,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0018,1,1,1,2412,4,False,False,-24,,,,1742833079.663279,2025-03-24 18:17:59.663279
1717,84,,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x0019,1,1,1,2412,4,False,False,-64,,,,1742833079.663736,2025-03-24 18:17:59.663736
1718,72,,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x001b,1,24,1,2412,6,False,False,-73,,,,1742833079.663834,2025-03-24 18:17:59.663834
1719,66,,,34:c9:3d:d1:0a:33,0x001c,1,24,1,2412,6,False,False,-26,,,,1742833079.663866,2025-03-24 18:17:59.663866
1720,138,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x0028,2,65,1,2412,7,False,False,-65,,7,,1742833079.663943,2025-03-24 18:17:59.663943
1721,66,,,34:c9:3d:d1:0a:33,0x001d,1,24,1,2412,6,False,False,-27,,,,1742833079.663978,2025-03-24 18:17:59.663978
1722,72,34:c9:3d:d1:0a:33,,ff:ff:ff:ff:ff:ff,0x001e,1,6,1,2412,6,False,False,-74,,,,1742833079.664062,2025-03-24 18:17:59.664062
1723,82,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x002c,2,6,1,2412,6,False,False,-74,,,,1742833079.672429,2025-03-24 18:17:59.672429
1724,66,,,34:c9:3d:d1:0a:33,0x001d,1,6,1,2412,6,False,False,-27,,,,1742833079.672452,2025-03-24 18:17:59.672452
1725,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4266189199,1742833079.683578,2025-03-24 18:17:59.683578
1726,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-26,,,2400102707600,1742833079.753838,2025-03-24 18:17:59.753838
1727,140,34:36:54:d4:79:03,34:36:54:d4:79:03,01:00:5e:00:00:fb,0x0020,2,1,1,2412,4,False,False,-34,,,,1742833079.754804,2025-03-24 18:17:59.754804
1728,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4266291592,1742833079.786202,2025-03-24 18:17:59.786202
1729,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-26,,,2400102809998,1742833079.856469,2025-03-24 18:17:59.856469
1730,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-85,,,4266393994,1742833079.888355,2025-03-24 18:17:59.888355
1731,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-26,,,2400102912408,1742833079.958857,2025-03-24 18:17:59.958857
1732,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4266496392,1742833079.991007,2025-03-24 18:17:59.991007
1733,66,,,26:29:06:53:94:66,0x001d,1,1,1,2412,4,False,False,-88,,,,1742833080.028198,2025-03-24 18:18:00.028198
1734,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-26,,,2400103014800,1742833080.061212,2025-03-24 18:18:00.061212
1735,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-86,,,4266598793,1742833080.09313,2025-03-24 18:18:00.093130
1736,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-26,,,2400103121556,1742833080.168034,2025-03-24 18:18:00.168034
1737,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4266702291,1742833080.196914,2025-03-24 18:18:00.196914
1738,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-25,,,2400103219612,1742833080.26602,2025-03-24 18:18:00.266020
1739,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4266803599,1742833080.297946,2025-03-24 18:18:00.297946
1740,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-26,,,2400103321995,1742833080.368172,2025-03-24 18:18:00.368172
1741,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-87,,,4266905998,1742833080.400595,2025-03-24 18:18:00.400595
