packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
4414,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052411801637,1743180827.386646,2025-03-28 18:53:47.386646
4415,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-88,,,,1743180827.3881104,2025-03-28 18:53:47.388110
4416,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-94,,,,1743180827.3900807,2025-03-28 18:53:47.390081
4417,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052411904037,1743180827.4380171,2025-03-28 18:53:47.438017
4418,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674336153611,1743180827.4586563,2025-03-28 18:53:47.458656
4419,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052411904037,1743180827.4891975,2025-03-28 18:53:47.489197
4420,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412006437,1743180827.5406976,2025-03-28 18:53:47.540698
4421,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674336256007,1743180827.5610569,2025-03-28 18:53:47.561057
4422,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412006437,1743180827.5914016,2025-03-28 18:53:47.591402
4423,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412108837,1743180827.643105,2025-03-28 18:53:47.643105
4424,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674336358403,1743180827.663577,2025-03-28 18:53:47.663577
4425,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412108837,1743180827.6944396,2025-03-28 18:53:47.694440
4426,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412211237,1743180827.7451296,2025-03-28 18:53:47.745130
4427,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674336461270,1743180827.7663224,2025-03-28 18:53:47.766322
4428,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412211237,1743180827.7965746,2025-03-28 18:53:47.796575
4429,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412313637,1743180827.847539,2025-03-28 18:53:47.847539
4430,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674336563209,1743180827.8685048,2025-03-28 18:53:47.868505
4431,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412313637,1743180827.8988166,2025-03-28 18:53:47.898817
4432,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412416037,1743180827.9498692,2025-03-28 18:53:47.949869
4433,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674336665606,1743180827.9708946,2025-03-28 18:53:47.970895
4434,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412416037,1743180828.0014286,2025-03-28 18:53:48.001429
4435,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412518437,1743180828.0527189,2025-03-28 18:53:48.052719
4436,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674336768010,1743180828.0730724,2025-03-28 18:53:48.073072
4437,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412518437,1743180828.103375,2025-03-28 18:53:48.103375
4438,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412620837,1743180828.1551032,2025-03-28 18:53:48.155103
4439,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674336870408,1743180828.1757085,2025-03-28 18:53:48.175709
4440,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412620837,1743180828.2061777,2025-03-28 18:53:48.206178
4441,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052412723237,1743180828.2575257,2025-03-28 18:53:48.257526
4442,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674336972804,1743180828.2780845,2025-03-28 18:53:48.278085
4443,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412723237,1743180828.30843,2025-03-28 18:53:48.308430
4444,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412825637,1743180828.359747,2025-03-28 18:53:48.359747
4445,66,,,42:e2:6c:48:11:1e,0x001d,1,24,100,5500,5,False,False,-70,,,,1743180828.3643954,2025-03-28 18:53:48.364395
4446,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674337075209,1743180828.3805175,2025-03-28 18:53:48.380517
4447,66,,,42:e2:6c:48:11:1e,0x001d,1,24,100,5500,5,False,False,-70,,,,1743180828.3830183,2025-03-28 18:53:48.383018
4448,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412825637,1743180828.4111023,2025-03-28 18:53:48.411102
4449,80,70:97:41:04:3c:45,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0024,2,6,100,5500,5,False,False,-87,,,,1743180828.4481134,2025-03-28 18:53:48.448113
4450,84,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0019,1,24,100,5500,5,False,False,-87,,,,1743180828.4606833,2025-03-28 18:53:48.460683
4451,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412928037,1743180828.46192,2025-03-28 18:53:48.461920
4452,72,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x001b,1,6,100,5500,5,False,False,-92,,,,1743180828.4623394,2025-03-28 18:53:48.462339
4453,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674337177604,1743180828.4829245,2025-03-28 18:53:48.482924
4454,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052412928037,1743180828.5132227,2025-03-28 18:53:48.513223
4455,75,,30:b1:b5:86:71:aa,70:97:41:04:3c:45,0x0015,1,6,100,5500,5,False,False,-91,,,,1743180828.5432065,2025-03-28 18:53:48.543206
4456,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052413030437,1743180828.5647368,2025-03-28 18:53:48.564737
4457,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674337280006,1743180828.5850902,2025-03-28 18:53:48.585090
4458,66,,,60:35:73:8f:05:76,0x001c,1,24,100,5500,5,False,False,-87,,,,1743180828.6047547,2025-03-28 18:53:48.604755
4459,84,,26:b1:b5:86:71:aa,60:35:73:8f:05:76,0x0019,1,24,100,5500,5,False,False,-87,,,,1743180828.6048076,2025-03-28 18:53:48.604808
4460,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052413030437,1743180828.6160755,2025-03-28 18:53:48.616076
4461,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052413132837,1743180828.667139,2025-03-28 18:53:48.667139
4462,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674337382410,1743180828.6874793,2025-03-28 18:53:48.687479
4463,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-70,,,1052413132837,1743180828.7178705,2025-03-28 18:53:48.717870
4464,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413235237,1743180828.769527,2025-03-28 18:53:48.769527
4465,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674337484806,1743180828.7901304,2025-03-28 18:53:48.790130
4466,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413235237,1743180828.8209105,2025-03-28 18:53:48.820910
4467,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052413337637,1743180828.871761,2025-03-28 18:53:48.871761
4468,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674337587211,1743180828.8925385,2025-03-28 18:53:48.892539
4469,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052413337637,1743180828.9228816,2025-03-28 18:53:48.922882
4470,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413440037,1743180828.974476,2025-03-28 18:53:48.974476
4471,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674337689607,1743180828.994728,2025-03-28 18:53:48.994728
4472,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413440037,1743180829.025419,2025-03-28 18:53:49.025419
4473,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413542437,1743180829.0767486,2025-03-28 18:53:49.076749
4474,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674337792003,1743180829.0971117,2025-03-28 18:53:49.097112
4475,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413542437,1743180829.127367,2025-03-28 18:53:49.127367
4476,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413644837,1743180829.1792104,2025-03-28 18:53:49.179210
4477,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674337894408,1743180829.199585,2025-03-28 18:53:49.199585
4478,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413644837,1743180829.230227,2025-03-28 18:53:49.230227
4479,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413747237,1743180829.2816186,2025-03-28 18:53:49.281619
4480,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674337996804,1743180829.302151,2025-03-28 18:53:49.302151
4481,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413747237,1743180829.3322682,2025-03-28 18:53:49.332268
4482,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413849637,1743180829.3835962,2025-03-28 18:53:49.383596
4483,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674338099209,1743180829.404344,2025-03-28 18:53:49.404344
4484,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413849637,1743180829.435045,2025-03-28 18:53:49.435045
4485,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413952037,1743180829.486491,2025-03-28 18:53:49.486491
4486,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674338201605,1743180829.5069911,2025-03-28 18:53:49.506991
4487,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052413952037,1743180829.5371892,2025-03-28 18:53:49.537189
4488,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414054437,1743180829.588761,2025-03-28 18:53:49.588761
4489,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674338304010,1743180829.609135,2025-03-28 18:53:49.609135
4490,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414054437,1743180829.639412,2025-03-28 18:53:49.639412
4491,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414156837,1743180829.6911783,2025-03-28 18:53:49.691178
4492,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674338406406,1743180829.711538,2025-03-28 18:53:49.711538
4493,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414156837,1743180829.7418473,2025-03-28 18:53:49.741847
4494,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414259237,1743180829.7935796,2025-03-28 18:53:49.793580
4495,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674338508805,1743180829.8141737,2025-03-28 18:53:49.814174
4496,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414259237,1743180829.8446386,2025-03-28 18:53:49.844639
4497,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414361637,1743180829.8957548,2025-03-28 18:53:49.895755
4498,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674338611210,1743180829.9165864,2025-03-28 18:53:49.916586
4499,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414361637,1743180829.9470508,2025-03-28 18:53:49.947051
4500,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414464037,1743180829.998631,2025-03-28 18:53:49.998631
4501,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674338713606,1743180830.0190232,2025-03-28 18:53:50.019023
4502,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414464037,1743180830.049455,2025-03-28 18:53:50.049455
4503,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414566437,1743180830.1007948,2025-03-28 18:53:50.100795
4504,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-89,,,6674338816011,1743180830.1211433,2025-03-28 18:53:50.121143
4505,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414566437,1743180830.1514533,2025-03-28 18:53:50.151453
4506,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414668837,1743180830.2030072,2025-03-28 18:53:50.203007
4507,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674338918407,1743180830.2235978,2025-03-28 18:53:50.223598
4508,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052414668837,1743180830.2542462,2025-03-28 18:53:50.254246
4509,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414771237,1743180830.3055875,2025-03-28 18:53:50.305588
4510,66,,,42:e2:6c:48:11:1e,0x001d,1,24,100,5500,5,False,False,-68,,,,1743180830.3108935,2025-03-28 18:53:50.310894
4511,66,,,42:e2:6c:48:11:1e,0x001c,1,24,100,5500,5,False,False,-69,,,,1743180830.3137505,2025-03-28 18:53:50.313751
4512,84,,d8:21:da:86:f5:ae,42:e2:6c:48:11:1e,0x0019,1,24,100,5500,5,False,False,-68,,,,1743180830.3137727,2025-03-28 18:53:50.313773
4513,84,,d8:21:da:86:f5:ae,42:e2:6c:48:11:1e,0x0019,1,24,100,5500,5,False,False,-68,,,,1743180830.3137858,2025-03-28 18:53:50.313786
4514,126,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0020,2,6,100,5500,5,False,False,-86,,,,1743180830.3192604,2025-03-28 18:53:50.319260
4515,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674339020811,1743180830.326198,2025-03-28 18:53:50.326198
4516,66,,,42:e2:6c:48:11:1e,0x001d,1,24,100,5500,5,False,False,-69,,,,1743180830.33052,2025-03-28 18:53:50.330520
4517,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052414771237,1743180830.356673,2025-03-28 18:53:50.356673
4518,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052414873637,1743180830.408304,2025-03-28 18:53:50.408304
4519,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-86,,,6674339123207,1743180830.4284241,2025-03-28 18:53:50.428424
4520,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414873637,1743180830.4590778,2025-03-28 18:53:50.459078
4521,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052414976037,1743180830.510408,2025-03-28 18:53:50.510408
4522,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674339225603,1743180830.531,2025-03-28 18:53:50.531000
4523,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052414976037,1743180830.5614681,2025-03-28 18:53:50.561468
4524,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415078437,1743180830.6126342,2025-03-28 18:53:50.612634
4525,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674339328008,1743180830.6331744,2025-03-28 18:53:50.633174
4526,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415078437,1743180830.6636264,2025-03-28 18:53:50.663626
4527,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415180837,1743180830.7152116,2025-03-28 18:53:50.715212
4528,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674339430411,1743180830.7357132,2025-03-28 18:53:50.735713
4529,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415180837,1743180830.7659194,2025-03-28 18:53:50.765919
4530,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415283237,1743180830.817453,2025-03-28 18:53:50.817453
4531,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674339532809,1743180830.8382406,2025-03-28 18:53:50.838241
4532,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415283237,1743180830.8686965,2025-03-28 18:53:50.868696
4533,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052415385637,1743180830.919607,2025-03-28 18:53:50.919607
4534,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674339635205,1743180830.9406178,2025-03-28 18:53:50.940618
4535,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415385637,1743180830.970915,2025-03-28 18:53:50.970915
4536,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415488037,1743180831.0222447,2025-03-28 18:53:51.022245
4537,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674339737610,1743180831.0427914,2025-03-28 18:53:51.042791
4538,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415488037,1743180831.073505,2025-03-28 18:53:51.073505
4539,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415590437,1743180831.1248305,2025-03-28 18:53:51.124830
4540,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-87,,,6674339840006,1743180831.1451974,2025-03-28 18:53:51.145197
4541,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-69,,,1052415590437,1743180831.1755302,2025-03-28 18:53:51.175530
4542,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415692837,1743180831.2270565,2025-03-28 18:53:51.227057
4543,399,26:b1:b5:86:71:aa,26:b1:b5:86:71:aa,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-88,,,6674339942411,1743180831.247641,2025-03-28 18:53:51.247641
4544,322,d8:21:da:86:f5:af,d8:21:da:86:f5:af,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415692837,1743180831.2781577,2025-03-28 18:53:51.278158
4545,413,d8:21:da:86:f5:ae,d8:21:da:86:f5:ae,ff:ff:ff:ff:ff:ff,0x0008,0,6,100,5500,5,False,False,-68,,,1052415795237,1743180831.329625,2025-03-28 18:53:51.329625
