packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
7141,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818123.1515453,2025-03-24 14:08:43.151545
7142,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.158634,2025-03-24 14:08:43.158634
7143,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818123.15865,2025-03-24 14:08:43.158650
7144,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818123.189985,2025-03-24 14:08:43.189985
7145,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-88,,,,1742818123.1904862,2025-03-24 14:08:43.190486
7146,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818123.1911278,2025-03-24 14:08:43.191128
7147,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-88,,,,1742818123.1917624,2025-03-24 14:08:43.191762
7148,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818123.1963124,2025-03-24 14:08:43.196312
7149,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818123.1990488,2025-03-24 14:08:43.199049
7150,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.200989,2025-03-24 14:08:43.200989
7151,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2009957,2025-03-24 14:08:43.200996
7152,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.203667,2025-03-24 14:08:43.203667
7153,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818123.2037954,2025-03-24 14:08:43.203795
7154,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818123.2053032,2025-03-24 14:08:43.205303
7155,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818123.2054524,2025-03-24 14:08:43.205452
7156,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.206298,2025-03-24 14:08:43.206298
7157,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818123.2064571,2025-03-24 14:08:43.206457
7158,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-87,,,,1742818123.2076678,2025-03-24 14:08:43.207668
7159,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2078202,2025-03-24 14:08:43.207820
7160,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818123.208844,2025-03-24 14:08:43.208844
7161,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-87,,,,1742818123.208991,2025-03-24 14:08:43.208991
7162,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-87,,,,1742818123.209792,2025-03-24 14:08:43.209792
7163,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818123.2099376,2025-03-24 14:08:43.209938
7164,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.2109501,2025-03-24 14:08:43.210950
7165,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2110412,2025-03-24 14:08:43.211041
7166,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.2134383,2025-03-24 14:08:43.213438
7167,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2135098,2025-03-24 14:08:43.213510
7168,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-90,,,,1742818123.2136889,2025-03-24 14:08:43.213689
7169,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818123.2151103,2025-03-24 14:08:43.215110
7170,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2151299,2025-03-24 14:08:43.215130
7171,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-90,,,,1742818123.2157245,2025-03-24 14:08:43.215724
7172,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.2160714,2025-03-24 14:08:43.216071
7173,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2161555,2025-03-24 14:08:43.216156
7174,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.216459,2025-03-24 14:08:43.216459
7175,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-91,,,,1742818123.2167358,2025-03-24 14:08:43.216736
7176,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818123.2168446,2025-03-24 14:08:43.216845
7177,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.2184432,2025-03-24 14:08:43.218443
7178,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.2187617,2025-03-24 14:08:43.218762
7179,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-88,,,,1742818123.2190871,2025-03-24 14:08:43.219087
7180,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2191894,2025-03-24 14:08:43.219189
7181,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.220668,2025-03-24 14:08:43.220668
7182,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.220775,2025-03-24 14:08:43.220775
7183,66,,,96:f1:4f:6d:3a:90,0x001c,1,12,7,2442,6,False,False,-89,,,,1742818123.2210648,2025-03-24 14:08:43.221065
7184,66,,,96:f1:4f:6d:3a:90,0x001c,1,12,7,2442,6,False,False,-89,,,,1742818123.2213652,2025-03-24 14:08:43.221365
7185,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,12,7,2442,6,False,False,-88,,,,1742818123.2214966,2025-03-24 14:08:43.221497
7186,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-91,,,,1742818123.2286568,2025-03-24 14:08:43.228657
7187,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2286782,2025-03-24 14:08:43.228678
7188,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.230541,2025-03-24 14:08:43.230541
7189,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.23065,2025-03-24 14:08:43.230650
7190,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.2317543,2025-03-24 14:08:43.231754
7191,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.231891,2025-03-24 14:08:43.231891
7192,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-89,,,,1742818123.2327385,2025-03-24 14:08:43.232738
7193,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-89,,,,1742818123.2328932,2025-03-24 14:08:43.232893
7194,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-89,,,687036826019,1742818123.2601745,2025-03-24 14:08:43.260175
7195,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-89,,,687036928407,1742818123.3624828,2025-03-24 14:08:43.362483
7196,413,92:06:35:1c:37:a2,92:06:35:1c:37:a2,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-92,,,4582568141188,1742818123.431756,2025-03-24 14:08:43.431756
7197,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-89,,,687037133194,1742818123.5675876,2025-03-24 14:08:43.567588
7198,80,78:c5:7d:a2:0f:a1,cc:73:14:78:58:c9,78:c5:7d:a2:0f:a1,0x0024,2,1,9,2452,4,False,False,-91,,,,1742818123.6259515,2025-03-24 14:08:43.625952
7199,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-88,,,687037235619,1742818123.6697495,2025-03-24 14:08:43.669749
7200,80,88:d2:74:97:54:e0,d4:f0:ea:7e:4b:b1,88:d2:74:97:54:e0,0x0024,2,6,11,2462,6,False,False,-88,,,,1742818124.0421922,2025-03-24 14:08:44.042192
7201,66,,,d4:f0:ea:7e:4b:b1,0x001d,1,6,11,2462,6,False,False,-90,,,,1742818124.042215,2025-03-24 14:08:44.042215
7202,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-86,,,996054426012,1742818124.046523,2025-03-24 14:08:44.046523
7203,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-71,,,,1742818124.052696,2025-03-24 14:08:44.052696
7204,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-89,,,,1742818124.0527158,2025-03-24 14:08:44.052716
7205,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-70,,,,1742818124.0555367,2025-03-24 14:08:44.055537
7206,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-91,,,,1742818124.0555568,2025-03-24 14:08:44.055557
7207,80,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,88:d2:74:97:54:e0,0x0024,2,24,11,2462,6,False,False,-70,,,,1742818124.0866725,2025-03-24 14:08:44.086673
7208,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,11,2462,6,False,False,-88,,,,1742818124.0867019,2025-03-24 14:08:44.086702
7209,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-82,,,2645034701221,1742818124.0975432,2025-03-24 14:08:44.097543
7210,80,88:d2:74:97:54:e0,d4:f0:ea:7e:4b:b1,88:d2:74:97:54:e0,0x0024,2,6,11,2462,6,False,False,-86,,,,1742818124.098437,2025-03-24 14:08:44.098437
7211,66,,,d4:f0:ea:7e:4b:b1,0x001d,1,6,11,2462,6,False,False,-88,,,,1742818124.0984511,2025-03-24 14:08:44.098451
7212,80,88:d2:74:97:54:e0,d4:f0:ea:7e:4b:b1,88:d2:74:97:54:e0,0x0024,2,6,11,2462,6,False,False,-88,,,,1742818124.1447754,2025-03-24 14:08:44.144775
7213,66,,,d4:f0:ea:7e:4b:b1,0x001d,1,6,11,2462,6,False,False,-92,,,,1742818124.1447995,2025-03-24 14:08:44.144799
7214,84,,88:d2:74:97:54:e0,d4:f0:ea:7e:4b:b1,0x0019,1,24,11,2462,6,False,False,-89,,,,1742818124.1451821,2025-03-24 14:08:44.145182
7215,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-86,,,996054528403,1742818124.1487007,2025-03-24 14:08:44.148701
7216,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-82,,,2645034803627,1742818124.2002249,2025-03-24 14:08:44.200225
7217,80,88:d2:74:97:54:e0,d4:f0:ea:7e:4b:b1,88:d2:74:97:54:e0,0x0024,2,6,11,2462,6,False,False,-87,,,,1742818124.2007747,2025-03-24 14:08:44.200775
7218,66,,,d4:f0:ea:7e:4b:b1,0x001d,1,6,11,2462,6,False,False,-89,,,,1742818124.200806,2025-03-24 14:08:44.200806
7219,80,88:d2:74:97:54:e0,d4:f0:ea:7e:4b:b1,88:d2:74:97:54:e0,0x0024,2,6,11,2462,6,False,False,-89,,,,1742818124.2470667,2025-03-24 14:08:44.247067
7220,66,,,d4:f0:ea:7e:4b:b1,0x001d,1,6,11,2462,6,False,False,-91,,,,1742818124.2470908,2025-03-24 14:08:44.247091
7221,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-86,,,996054630800,1742818124.2511106,2025-03-24 14:08:44.251111
7222,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-33,,,2385148109192,1742818125.1598608,2025-03-24 14:08:45.159861
7223,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-33,,,2385148211618,1742818125.262235,2025-03-24 14:08:45.262235
7224,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,2,2417,4,False,False,-34,,,2385148314027,1742818125.3647733,2025-03-24 14:08:45.364773
7225,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,2,2417,4,False,False,-34,,,2385148416402,1742818125.467039,2025-03-24 14:08:45.467039
7226,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,2,2417,4,False,False,-33,,,2385148518807,1742818125.5694425,2025-03-24 14:08:45.569443
7227,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,5,2432,4,False,False,-46,,,3255438336905,1742818126.1190143,2025-03-24 14:08:46.119014
7228,84,,e0:0e:e4:51:81:76,22:d4:66:d6:79:ee,0x0019,1,6,5,2432,6,False,False,-92,,,,1742818126.281388,2025-03-24 14:08:46.281388
7229,66,,,22:d4:66:d6:79:ee,0x001c,1,1,5,2432,4,False,False,-91,,,,1742818126.3531685,2025-03-24 14:08:46.353168
7230,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-45,,,3255438643571,1742818126.4256613,2025-03-24 14:08:46.425661
7231,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-45,,,3255438745971,1742818126.5278163,2025-03-24 14:08:46.527816
7232,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,7,2442,4,False,False,-45,,,3255438848371,1742818126.6304524,2025-03-24 14:08:46.630452
7233,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818126.6576552,2025-03-24 14:08:46.657655
7234,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-90,,,,1742818126.6804717,2025-03-24 14:08:46.680472
7235,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-89,,,,1742818126.7248874,2025-03-24 14:08:46.724887
7236,66,,,96:f1:4f:6d:3a:90,0x001d,1,24,7,2442,6,False,False,-87,,,,1742818126.8171074,2025-03-24 14:08:46.817107
7237,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,7,2442,4,False,False,-46,,,3255439054731,1742818126.8366456,2025-03-24 14:08:46.836646
7238,66,,,96:f1:4f:6d:3a:90,0x001c,1,24,7,2442,6,False,False,-90,,,,1742818126.866384,2025-03-24 14:08:46.866384
7239,84,,88:d2:74:97:54:e0,96:f1:4f:6d:3a:90,0x0019,1,24,7,2442,6,False,False,-88,,,,1742818126.8664038,2025-03-24 14:08:46.866404
7240,413,92:06:35:1c:37:a2,92:06:35:1c:37:a2,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-94,,,4582571622788,1742818126.9135969,2025-03-24 14:08:46.913597
7241,387,50:42:89:70:7e:77,50:42:89:70:7e:77,e8:2a:44:62:e7:59,0x0005,0,1,8,2447,4,False,False,-89,,,687040551081,1742818126.9858084,2025-03-24 14:08:46.985808
7242,387,50:42:89:70:7e:77,50:42:89:70:7e:77,e8:2a:44:62:e7:59,0x0005,0,1,8,2447,4,False,False,-89,,,687040568015,1742818127.0028622,2025-03-24 14:08:47.002862
7243,413,92:06:35:1c:37:a2,92:06:35:1c:37:a2,ff:ff:ff:ff:ff:ff,0x0008,0,1,8,2447,4,False,False,-91,,,4582571725208,1742818127.0157318,2025-03-24 14:08:47.015732
7244,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,8,2447,4,False,False,-81,,,,1742818127.0829284,2025-03-24 14:08:47.082928
7245,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,8,2447,4,False,False,-81,,,,1742818127.0836027,2025-03-24 14:08:47.083603
7246,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-89,,,687040717215,1742818127.1515539,2025-03-24 14:08:47.151554
7247,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,9,2452,4,False,False,-84,,,,1742818127.1808584,2025-03-24 14:08:47.180858
7248,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,9,2452,4,False,False,-85,,,,1742818127.181223,2025-03-24 14:08:47.181223
7249,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-89,,,687040819602,1742818127.2539697,2025-03-24 14:08:47.253970
7250,453,78:c5:7d:a2:0f:a1,78:c5:7d:a2:0f:a1,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-89,,,3965231206812,1742818127.317749,2025-03-24 14:08:47.317749
7251,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,9,2452,4,False,False,-89,,,687040922018,1742818127.356393,2025-03-24 14:08:47.356393
7252,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,10,2457,4,False,False,-84,,,2645038080396,1742818127.4769878,2025-03-24 14:08:47.476988
7253,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,10,2457,4,False,False,-86,,,996057907603,1742818127.5278432,2025-03-24 14:08:47.527843
7254,317,50:42:89:70:7e:77,50:42:89:70:7e:77,ff:ff:ff:ff:ff:ff,0x0008,0,1,10,2457,4,False,False,-89,,,687041126818,1742818127.5611126,2025-03-24 14:08:47.561113
7255,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-83,,,2645038285205,1742818127.681477,2025-03-24 14:08:47.681477
7256,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-86,,,996058112413,1742818127.7327728,2025-03-24 14:08:47.732773
7257,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-83,,,2645038387597,1742818127.783914,2025-03-24 14:08:47.783914
7258,302,88:d2:74:97:54:e0,88:d2:74:97:54:e0,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-86,,,996058216681,1742818127.8369093,2025-03-24 14:08:47.836909
7259,321,e0:b6:68:2a:78:df,e0:b6:68:2a:78:df,ff:ff:ff:ff:ff:ff,0x0008,0,1,11,2462,4,False,False,-83,,,2645038490000,1742818127.886573,2025-03-24 14:08:47.886573
7260,66,,,00:7c:2d:f7:39:42,0x001d,1,1,11,2462,4,False,False,-83,,,,1742818127.8871033,2025-03-24 14:08:47.887103
7261,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-84,,,,1742818128.7055056,2025-03-24 14:08:48.705506
7262,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-83,,,,1742818128.706529,2025-03-24 14:08:48.706529
7263,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-34,,,2385151693223,1742818128.7440765,2025-03-24 14:08:48.744076
7264,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-82,,,,1742818128.8058465,2025-03-24 14:08:48.805846
7265,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,0,1,1,2412,4,False,False,-82,,,,1742818128.8062706,2025-03-24 14:08:48.806271
7266,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-33,,,2385151795634,1742818128.847196,2025-03-24 14:08:48.847196
7267,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-33,,,2385151855185,1742818128.9065278,2025-03-24 14:08:48.906528
7268,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-33,,,2385151858311,1742818128.9093385,2025-03-24 14:08:48.909338
7269,414,34:36:54:d4:79:03,34:36:54:d4:79:03,24:52:6a:cd:3a:ad,0x0005,0,1,1,2412,4,False,False,-33,,,2385151861454,1742818128.912477,2025-03-24 14:08:48.912477
7270,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,1,2412,4,False,False,-33,,,2385151897995,1742818128.9486172,2025-03-24 14:08:48.948617
7271,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,2,2417,4,False,False,-34,,,2385152000409,1742818129.05123,2025-03-24 14:08:49.051230
7272,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,0,1,2,2417,4,False,False,-34,,,2385152102799,1742818129.153377,2025-03-24 14:08:49.153377
7273,134,34:36:54:d4:79:03,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0028,2,1,2,2417,4,False,False,-35,,,,1742818129.1550224,2025-03-24 14:08:49.155022
7274,84,,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x0019,1,1,2,2417,4,False,False,-62,,,,1742818129.1562214,2025-03-24 14:08:49.156221
7275,76,,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0018,1,1,2,2417,4,False,False,-34,,,,1742818129.156655,2025-03-24 14:08:49.156655
7276,76,,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0018,1,1,2,2417,4,False,False,-34,,,,1742818129.157546,2025-03-24 14:08:49.157546
7277,84,,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x0019,1,1,2,2417,4,False,False,-62,,,,1742818129.1580017,2025-03-24 14:08:49.158002
7278,76,,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0018,1,1,2,2417,4,False,False,-34,,,,1742818129.1584287,2025-03-24 14:08:49.158429
7279,84,,34:c9:3d:d1:0a:33,34:36:54:d4:79:03,0x0019,1,1,2,2417,4,False,False,-62,,,,1742818129.1588845,2025-03-24 14:08:49.158885
7280,134,34:36:54:d4:79:03,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0028,2,1,2,2417,4,False,False,-35,,,,1742818129.160179,2025-03-24 14:08:49.160179
7281,66,,,34:36:54:d4:79:03,0x001d,1,1,2,2417,4,False,False,-62,,,,1742818129.1604943,2025-03-24 14:08:49.160494
7282,134,34:36:54:d4:79:03,34:36:54:d4:79:03,34:c9:3d:d1:0a:33,0x0028,2,1,2,2417,4,False,False,-35,,,,1742818129.1614356,2025-03-24 14:08:49.161436
7283,472,08:aa:89:69:3d:34,08:aa:89:69:3d:34,ff:ff:ff:ff:ff:ff,0x0008,0,1,3,2422,4,False,False,-90,,,6311666586000,1742818129.2423022,2025-03-24 14:08:49.242302
7284,472,08:aa:89:69:3d:34,08:aa:89:69:3d:34,ff:ff:ff:ff:ff:ff,0x0008,0,1,3,2422,4,False,False,-89,,,6311666688413,1742818129.3445241,2025-03-24 14:08:49.344524
7285,583,08:aa:89:69:3d:34,08:aa:89:69:3d:34,24:52:6a:cd:3a:ad,0x0005,0,1,3,2422,4,False,False,-91,,,6311666708179,1742818129.3672051,2025-03-24 14:08:49.367205
7286,472,08:aa:89:69:3d:34,08:aa:89:69:3d:34,ff:ff:ff:ff:ff:ff,0x0008,0,1,3,2422,4,False,False,-90,,,6311666790822,1742818129.447126,2025-03-24 14:08:49.447126
7287,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,5,2432,4,False,False,-46,,,3255442022771,1742818129.8045745,2025-03-24 14:08:49.804574
7288,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,5,2432,4,False,False,-46,,,3255442125171,1742818129.9069753,2025-03-24 14:08:49.906975
7289,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-46,,,3255442227571,1742818130.0095847,2025-03-24 14:08:50.009585
7290,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-45,,,3255442329971,1742818130.1117678,2025-03-24 14:08:50.111768
7291,238,d8:1f:12:a5:92:7e,d8:1f:12:a5:92:7e,ff:ff:ff:ff:ff:ff,0x0008,0,1,6,2437,4,False,False,-45,,,3255442432371,1742818130.2141445,2025-03-24 14:08:50.214144
